sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1730293798, 11108278, 0112, 29.85349, 1.22249, 1.33531, 0.07253, 2.50220, 3.04535, 3.21780, 0.00000, 3.05260, 3.00828, 2.70125, 2.55861, 25.43750, 25.37500, 25.62500, 25.43750, 23.51852
0xDDDD, 1730293798, 11208268, 0113, 29.45053, 1.22249, 1.33531, 0.05883, 2.50300, 3.01714, 3.20652, 0.00000, 3.05018, 3.00828, 2.70044, 2.53201, 25.43750, 25.43750, 25.62500, 25.43750, 23.51852
0xDDDD, 1730293798, 11308282, 0114, 29.45053, 1.22249, 1.33531, 0.07656, 2.50220, 3.06872, 3.21458, 0.00000, 3.05179, 3.00908, 2.70205, 2.57392, 25.43750, 25.43750, 25.62500, 25.50000, 23.51852
0xDDDD, 1730293798, 11408264, 0115, 29.45053, 1.22249, 1.33531, 0.07172, 2.50220, 3.02681, 3.20330, 0.00000, 3.05099, 3.00828, 2.70125, 2.56264, 25.43750, 25.37500, 25.68750, 25.50000, 23.51852
0xDDDD, 1730293798, 11508288, 0116, 29.45053, 1.22249, 1.33531, 0.06608, 2.50220, 3.07919, 3.20571, 0.00000, 3.05260, 3.00908, 2.70125, 2.56022, 25.43750, 25.37500, 25.68750, 25.50000, 23.51852
0xDDDD, 1730293798, 11608266, 0117, 29.04761, 1.22249, 1.33612, 0.08381, 2.50300, 3.04857, 3.21377, 0.00000, 3.04938, 3.00828, 2.70044, 2.55861, 25.43750, 25.37500, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293798, 11708263, 0118, 29.85349, 1.22249, 1.33531, 0.07414, 2.50220, 3.02198, 3.20249, 0.00000, 3.05099, 3.00828, 2.70205, 2.55780, 25.43750, 25.43750, 25.68750, 25.43750, 23.69760
0xDDDD, 1730293798, 11808264, 0119, 29.04761, 1.22330, 1.33531, 0.07817, 2.50220, 3.07114, 3.21055, 0.00000, 3.05099, 3.00908, 2.70125, 2.61582, 25.43750, 25.43750, 25.68750, 25.43750, 23.51852
0xDDDD, 1730293799, 11908291, 0120, 29.85349, 1.22249, 1.33531, 0.06608, 2.50220, 3.04132, 3.21861, 0.00000, 3.05260, 3.00828, 2.70044, 2.54249, 25.43750, 25.37500, 25.62500, 25.43750, 23.51852
0xDDDD, 1730293799, 12008266, 0121, 29.04761, 1.22249, 1.33612, 0.06366, 2.50220, 3.07678, 3.20652, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.43750, 25.37500, 25.62500, 25.50000, 23.69760
0xDDDD, 1730293799, 12108293, 0122, 29.45053, 1.22249, 1.33612, 0.07495, 2.50220, 3.04777, 3.20974, 0.00000, 3.05260, 3.00828, 2.70205, 2.56425, 25.43750, 25.37500, 25.62500, 25.50000, 23.51852
0xDDDD, 1730293799, 12208268, 0123, 29.45053, 1.22168, 1.33531, 0.06930, 2.50220, 3.01875, 3.21861, 0.00000, 3.05179, 3.00828, 2.70205, 2.56183, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293799, 12308251, 0124, 29.45053, 1.22249, 1.33531, 0.06286, 2.50300, 3.06791, 3.20652, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293799, 12408269, 0125, 29.04761, 1.22168, 1.33531, 0.06125, 2.50300, 3.03648, 3.21538, 0.00000, 3.05260, 3.00828, 2.70125, 2.69641, 25.43750, 25.37500, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293799, 12508280, 0126, 29.45053, 1.22249, 1.33531, 0.07172, 2.50220, 3.00828, 3.20330, 0.00000, 3.05099, 3.00828, 2.70044, 2.50381, 25.50000, 25.37500, 25.68750, 25.43750, 23.69760
0xDDDD, 1730293799, 12608271, 0127, 29.45053, 1.22249, 1.33531, 0.06205, 2.50300, 3.05905, 3.20974, 0.00000, 3.05099, 3.00828, 2.70125, 2.55861, 25.50000, 25.43750, 25.68750, 25.43750, 23.69760
0xDDDD, 1730293799, 12708254, 0128, 29.04761, 1.22249, 1.33531, 0.07817, 2.50300, 3.01231, 3.19927, 0.00000, 3.05179, 3.00828, 2.70125, 2.55861, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293799, 12808277, 0129, 29.04761, 1.22249, 1.33531, 0.06769, 2.50300, 3.06066, 3.20249, 0.00000, 3.05018, 3.00908, 2.70044, 2.56022, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293800, 12908256, 0130, 29.45053, 1.22249, 1.33289, 0.06689, 2.50220, 3.02842, 3.20974, 0.00000, 3.05179, 3.00828, 2.70125, 2.56183, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293800, 13008278, 0131, 29.04761, 1.22249, 1.33531, 0.06286, 2.50220, 3.07919, 3.21780, 0.00000, 3.05341, 3.00828, 2.70125, 2.56183, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293800, 13108266, 0132, 29.45053, 1.22249, 1.33531, 0.07011, 2.50300, 3.04615, 3.20652, 0.00000, 3.05099, 3.00828, 2.70044, 2.58601, 25.43750, 25.43750, 25.62500, 25.50000, 23.69760
0xDDDD, 1730293800, 13208276, 0133, 29.04761, 1.22249, 1.33531, 0.06769, 2.50139, 3.01473, 3.21458, 0.00000, 3.04777, 3.00828, 2.70044, 2.49414, 25.50000, 25.43750, 25.62500, 25.50000, 23.87668
0xDDDD, 1730293800, 13308258, 0134, 29.45053, 1.22168, 1.33531, 0.06769, 2.50300, 3.05018, 3.20168, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 25.50000, 25.43750, 25.62500, 25.50000, 23.69760
0xDDDD, 1730293800, 13408285, 0135, 29.04761, 1.22168, 1.33531, 0.06125, 2.50220, 3.01795, 3.20410, 0.00000, 3.05179, 3.00828, 2.70125, 2.56425, 25.50000, 25.43750, 25.68750, 25.43750, 23.69760
0xDDDD, 1730293800, 13508272, 0136, 29.45053, 1.22249, 1.33531, 0.07736, 2.50220, 3.06630, 3.21216, 0.00000, 3.05260, 3.00828, 2.70205, 2.55941, 25.56250, 25.43750, 25.68750, 25.43750, 23.69760
0xDDDD, 1730293800, 13608282, 0137, 29.04761, 1.22249, 1.33531, 0.07253, 2.50220, 3.03568, 3.20007, 0.00000, 3.05099, 3.00828, 2.70286, 2.56022, 25.56250, 25.37500, 25.68750, 25.43750, 23.87668
0xDDDD, 1730293800, 13708261, 0138, 29.04761, 1.22249, 1.33612, 0.07333, 2.50300, 3.00264, 3.20894, 0.00000, 3.05341, 3.00908, 2.70205, 2.54007, 25.43750, 25.37500, 25.68750, 25.43750, 23.69760
0xDDDD, 1730293800, 13808274, 0139, 29.45053, 1.22249, 1.33612, 0.06366, 2.50300, 3.05099, 3.21700, 0.00000, 3.05179, 3.00828, 2.69963, 2.58842, 25.43750, 25.37500, 25.68750, 25.43750, 23.87668
0xDDDD, 1730293801, 13908263, 0140, 29.04761, 1.22249, 1.33531, 0.06286, 2.50220, 3.00667, 3.20491, 0.00000, 3.05099, 3.00828, 2.70125, 2.56103, 25.50000, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293801, 14008277, 0141, 29.04761, 1.22249, 1.33531, 0.06366, 2.50220, 3.05179, 3.20813, 0.00000, 3.05179, 3.00828, 2.70125, 2.56344, 25.50000, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293801, 14108268, 0142, 29.04761, 1.22249, 1.33531, 0.07495, 2.50220, 3.02117, 3.21619, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 25.50000, 25.37500, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293801, 14208283, 0143, 29.45053, 1.22249, 1.33531, 0.07736, 2.50220, 3.07033, 3.20491, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 25.43750, 25.37500, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293801, 14308267, 0144, 29.45053, 1.22249, 1.33531, 0.07092, 2.50220, 3.03648, 3.21216, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 25.43750, 25.43750, 25.68750, 25.50000, 23.87668
0xDDDD, 1730293801, 14408289, 0145, 29.45053, 1.22249, 1.33531, 0.06044, 2.50220, 3.09289, 3.20007, 0.00000, 3.05260, 3.00828, 2.70044, 2.54491, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293801, 14508268, 0146, 29.45053, 1.22249, 1.33531, 0.07011, 2.50300, 3.04938, 3.20733, 0.00000, 3.05341, 3.00828, 2.70044, 2.56022, 25.43750, 25.43750, 25.68750, 25.50000, 23.69760
0xDDDD, 1730293801, 14608282, 0147, 29.04761, 1.22168, 1.33612, 0.05722, 2.50220, 3.08000, 3.21538, 0.00000, 3.05260, 3.00828, 2.70125, 2.56264, 25.43750, 25.43750, 25.62500, 25.43750, 23.87668
0xDDDD, 1730293801, 14708267, 0148, 29.04761, 1.22249, 1.33531, 0.06930, 2.50220, 3.04374, 3.21780, 0.00000, 3.05099, 3.00828, 2.70205, 2.56022, 25.50000, 25.43750, 25.62500, 25.43750, 24.41391
0xDDDD, 1730293801, 14808263, 0149, 29.45053, 1.22249, 1.33451, 0.06447, 2.50220, 3.00908, 3.20491, 0.00000, 3.04938, 3.00908, 2.70205, 2.56264, 25.50000, 25.43750, 25.68750, 25.43750, 23.87668
